2160,3,6,4,"-1,-1,0,2,2,3,-1,-1,-1,3,-1,0,-1,-1,-1,-1,3,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,1,-1","5,1,2,9,6,1,1,7,4,1,8,3,6,0,5,8,0,5,0,6,9,2,1,6"
2159,3,8,3,"-1,-1,2,-1,2,2,0,1,-1,-1,-1,-1,1,0,-1,0,-1,-1,-1,-1,1,2,0,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,2,0,1,-1,-1,-1,-1,0,1,1,2","3,0,11,6,12,1,9,2,8,3,1,10,3,12,1,6,5,10,0,3,6,11,8,1"
2158,3,6,4,"2,0,3,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,2,-1,-1,-1,-1,-1,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,1,-1,3,-1,0","4,2,9,0,3,6,6,4,1,1,8,4,0,8,7,2,7,0,3,7,0,3,6,5"
2157,3,8,3,"1,0,0,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,2,0,-1,-1,-1,-1,2,1,2,-1,-1,-1,-1,-1,2,2,-1,0,-1,-1,-1,-1,2,0,1,1,1,2,1,1","7,0,8,11,1,2,9,6,0,7,12,2,10,5,0,8,1,2,10,9,14,1,2,5"
2156,3,6,4,"-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,1,0,-1,-1,-1,1,1,2,-1,-1,-1,-1,0,2,-1,-1,0","2,8,4,0,8,2,3,1,10,6,1,3,5,0,8,1,4,6,4,3,0,10,3,4"
2155,3,6,3,"-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,2,2,-1,-1,0,2,1,1,0,1,-1,2,0,-1,0,1,-1","6,2,1,7,8,0,5,3,0,9,4,3,4,0,10,6,0,4"
2154,3,6,3,"-1,-1,-1,1,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,2,1,-1,-1,0,2,1,1,-1,2,-1,2","0,8,7,2,1,6,2,0,8,10,4,0,1,5,9,1,3,5"
2153,3,6,4,"-1,-1,-1,0,-1,3,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,2,2,1,-1,1,2,-1,-1,-1,1,3,3,-1,-1,-1","4,7,1,7,0,5,0,3,8,10,2,1,5,0,7,1,7,4,6,1,2,8,1,6"
2152,3,4,2,"-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,0,0,0,-1,-1","4,2,0,4,3,1,5,1"
2151,3,2,2,"-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,1","0,2,1,1"
2150,3,8,4,"-1,1,-1,0,0,3,1,2,-1,-1,-1,-1,1,3,0,1,-1,-1,-1,-1,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,1,-1,-1,-1,-1,-1,2,2,3,0","6,10,3,0,4,10,9,2,3,0,12,11,6,1,3,8,4,8,11,1,1,4,8,7,0,4,9,13,5,0,10,3"
2149,3,8,3,"-1,0,1,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,2,0,-1,-1,-1,-1,2,1,2,1,-1,1,-1,0,0,2,0,2,0,2,0,0","6,0,5,13,1,6,10,3,7,3,0,12,7,11,0,4,4,1,11,8,13,0,2,5"
2148,3,8,3,"2,-1,0,2,-1,-1,-1,-1,0,1,2,0,-1,-1,-1,-1,-1,2,0,1,-1,-1,-1,-1,0,2,-1,2,-1,-1,-1,-1,1,1,0,2,-1,-1,-1,-1,2,0,2,0,-1,-1,-1,-1","4,10,0,3,7,12,8,0,3,9,1,5,13,9,1,3,2,8,12,1,6,11,0,4"
2147,3,8,3,"-1,-1,-1,-1,2,0,1,2,-1,-1,-1,-1,1,0,0,2,-1,-1,-1,-1,1,0,0,1,-1,-1,-1,-1,0,1,0,-1,-1,-1,-1,-1,-1,1,2,0,-1,-1,-1,-1,0,2,0,1","0,5,9,13,1,4,9,3,1,10,7,2,13,1,4,6,2,1,10,9,14,2,1,5"
2146,3,6,4,"1,-1,-1,-1,-1,-1,-1,1,2,-1,-1,-1,0,2,-1,-1,-1,-1,1,2,-1,-1,-1,-1,2,-1,3,-1,-1,-1,-1,1,0,-1,-1,-1","3,0,10,6,1,4,0,3,9,9,3,0,1,8,7,3,0,5,2,5,1,10,5,1"
2145,3,6,4,"-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,3,2,3,1,-1,0,1,2,-1,1,0,1,3,2,2,3,2","1,2,10,8,1,2,2,6,1,10,5,0,0,5,9,2,7,1,6,1,5,9,0,3"
2144,3,6,4,"-1,-1,-1,-1,-1,-1,-1,-1,-1,1,0,3,-1,-1,-1,-1,0,1,-1,3,1,-1,-1,-1,-1,-1,-1,0,-1,3,-1,-1,-1,-1,2,-1","6,5,1,1,7,4,2,8,7,0,2,5,5,3,0,9,4,3,0,4,8,10,0,2"
2143,3,8,3,"-1,-1,-1,-1,0,-1,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,1,-1,-1,-1,0,2,1,2,-1,-1,1,2,1,1,-1,1,-1,1,2","3,0,12,11,7,3,0,8,1,9,7,12,2,1,5,7,4,1,10,7,14,0,3,5"
2142,3,6,4,"0,-1,2,-1,-1,-1,1,1,-1,-1,-1,-1,1,3,3,-1,-1,-1,0,-1,1,-1,-1,-1,0,3,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1","1,7,2,9,5,0,4,1,10,2,6,1,5,6,1,7,0,5,6,0,3,8,1,6"
2141,3,6,4,"0,-1,0,2,3,3,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,3,-1,0,1,1,-1,-1,-1","0,5,2,10,6,1,6,0,3,8,1,6,3,4,9,0,3,5,1,6,10,2,5,0"
2140,3,6,4,"-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,1,-1,-1,2,2,0,1,0,-1,-1,-1,-1,1,2,2","4,8,1,1,4,6,6,3,8,0,2,5,3,1,10,3,6,1,2,0,9,5,8,0"
2139,3,6,4,"-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,1,1,-1,-1,2,3,-1,2,2,-1,2,-1,-1,-1,-1","1,2,7,10,1,3,6,0,8,4,0,6,0,3,9,9,3,0,5,1,2,8,7,1"
2138,3,8,3,"2,-1,-1,0,2,2,1,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,-1,0,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,-1,-1,2","5,3,7,0,14,5,7,3,6,2,11,1,11,1,4,8,4,10,3,12,0,4,9,2"
2137,3,6,3,"0,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,-1,2,2,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,2,-1,-1,-1,-1","0,7,8,1,2,6,1,6,2,10,1,4,5,1,6,9,0,3"
2136,3,6,4,"-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,-1,-1,-1,-1,-1,-1,-1,-1,1,1,1,0,3,3,-1,0,2,0,-1,-1,-1,-1,-1,2,-1","4,8,1,1,4,6,2,7,8,0,2,5,6,1,2,7,8,0,0,5,9,2,7,1"
2135,3,6,4,"-1,-1,-1,2,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,1,-1,3,-1,0,1,2,-1,-1,-1,-1,1,1","6,0,8,4,0,6,0,5,2,10,6,1,4,2,9,0,7,2,5,3,0,8,3,5"
2134,3,6,3,"2,0,0,-1,-1,1,-1,-1,-1,-1,-1,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,-1,1,-1,-1,-1,-1,1,0,1","6,4,0,2,8,4,3,8,1,4,7,1,0,5,10,7,0,2"
2133,3,6,4,"-1,-1,-1,-1,1,0,-1,-1,-1,0,2,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,2,-1,3,-1,2,-1,1,-1,-1,-1,0,-1,-1","2,7,1,8,1,5,1,6,4,10,0,3,5,1,2,7,8,1,3,8,0,4,7,2"
2132,3,4,2,"-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,0,1,0,-1,-1,1,-1,1,-1","3,1,5,1,1,5,1,3"
2131,3,2,2,"-1,-1,-1,-1,-1,-1,-1,1,-1,1,-1,-1","1,1,2,0"
2130,3,8,4,"-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,1,0,2,1,3,0,0,-1,0,3,1,2,2,-1,-1,3,-1,0,1,1,2,1,0","6,2,1,13,9,1,10,2,7,5,2,0,12,7,3,8,8,7,3,10,0,2,9,5,5,6,0,14,1,8,4,6"
2129,3,8,3,"-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,1,0,2,-1,1,2,1,2,1,0,2,0,-1,2,2,1,1,2,0,2,0,2,2","8,5,1,2,13,7,8,0,2,9,4,1,11,12,1,4,7,0,9,5,1,9,10,3"
2128,3,8,3,"2,2,1,-1,-1,2,-1,1,2,2,-1,-1,1,1,-1,0,-1,-1,-1,2,-1,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1","3,7,5,0,14,7,3,5,4,10,3,12,0,3,4,8,0,6,12,3,8,12,0,3"
2127,3,6,4,"-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,3,2,-1,-1,-1,1,2,-1,3,0,1,0,-1,1,-1,-1,-1,-1,3,0,-1,-1,-1,1,0,1","1,6,10,4,0,3,5,1,8,2,7,1,3,0,6,10,1,4,2,8,1,5,8,0"
2126,3,6,4,"2,0,3,3,2,1,-1,3,-1,-1,-1,-1,0,3,-1,1,-1,3,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1","3,0,10,6,1,4,6,2,1,8,7,0,0,5,2,10,6,1,2,8,0,4,8,2"
2125,3,8,3,"0,2,0,-1,-1,-1,-1,-1,-1,-1,-1,2,-1,-1,-1,-1,0,1,1,1,-1,-1,-1,-1,1,2,1,2,-1,-1,-1,-1,-1,1,-1,0,-1,-1,-1,-1,-1,2,2,-1,-1,-1,-1,-1","0,5,2,11,14,9,2,1,3,10,4,1,12,5,9,0,2,0,11,5,11,12,1,2"
2124,3,8,3,"-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,1,2,2,-1,2,2,2,0,2,1,2,1,1,0,0,-1,0,-1,1,0,0,0","2,7,0,14,4,10,6,1,6,10,5,1,11,0,4,7,8,5,1,12,1,7,2,8"
2123,3,6,4,"-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,3,2,0,2,0,-1,-1,-1,-1,-1,2,1,-1,1,3,2,0","5,2,0,9,6,2,3,8,1,5,7,0,6,0,5,1,8,4,1,7,2,8,1,5"
2122,3,6,4,"-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,3,1,-1,3,-1,0,2,0,-1,2,0,-1,-1,2,-1,-1,3","5,1,7,1,7,3,6,5,2,0,6,5,3,7,0,3,5,6,4,0,6,10,0,4"
2121,3,8,3,"-1,-1,-1,-1,1,0,2,1,-1,-1,-1,-1,0,0,1,1,-1,-1,-1,-1,2,0,1,1,-1,-1,-1,-1,2,0,2,1,-1,-1,-1,-1,2,1,2,0,-1,-1,-1,-1,0,0,0,-1","5,9,0,6,9,0,10,5,2,10,4,1,11,12,4,0,7,0,10,5,1,11,8,2"
2120,3,6,4,"-1,-1,-1,-1,-1,-1,-1,1,3,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,3,2,3,0,0,-1,-1,3,-1,3,-1,-1,-1,-1,-1,-1,-1","0,5,2,10,6,1,6,1,5,1,8,3,4,2,9,0,7,2,5,6,0,2,5,6"
2119,3,6,4,"-1,-1,-1,-1,-1,-1,0,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,-1,-1,-1,-1,2,1,-1,3,0,3,1,2,1,-1,-1,-1,-1","6,5,1,7,0,5,1,6,10,1,2,4,3,4,0,10,4,3,4,7,2,0,5,6"
2118,3,6,4,"-1,-1,-1,-1,-1,-1,-1,-1,3,1,3,2,-1,-1,-1,-1,-1,-1,-1,-1,1,0,-1,-1,0,2,-1,2,-1,-1,-1,-1,-1,-1,-1,-1","1,6,10,4,0,3,0,7,8,2,1,6,3,0,4,10,6,1,2,8,1,5,8,0"
2117,3,8,3,"-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,1,0,0,1,-1,0,1,1,0,1,1,-1,-1,-1,2,0,2,0,-1,0,1","1,8,12,2,10,4,0,7,3,10,1,12,3,6,9,0,0,9,2,10,12,2,1,8"
2116,3,6,4,"-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,3,-1,0,-1,2,3,2,-1,2,3,0,-1,0","5,3,0,8,3,5,1,6,4,10,0,3,6,0,5,1,8,4,0,7,2,9,6,0"
2115,3,6,4,"-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,2,0,0,2,0,0,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,1,-1,-1,-1","2,8,4,0,8,2,0,7,8,1,2,6,5,0,7,7,0,5,6,3,1,9,1,4"
2114,3,8,3,"-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,1,0,2,0,-1,2,1,-1,0,-1,1,-1,0,-1,2,2,0,2,2,-1,-1,-1,2","2,9,7,0,13,2,7,4,7,3,10,1,7,11,0,5,6,4,11,2,0,5,10,6"
2113,3,6,4,"-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,2,-1,0,2,-1,-1,0,-1,-1,2,-1,3,3,0,-1,-1,2","3,7,0,4,7,3,5,3,8,0,3,5,1,8,3,9,2,1,0,4,9,1,8,2"
2112,3,6,4,"-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,1,1,-1,3,-1,0,0,-1,-1,-1,-1,-1,2,-1,1,2,-1,0,0,3","5,6,2,0,7,4,1,5,10,1,5,2,0,8,6,2,8,0,2,1,9,9,2,1"
2111,3,8,3,"-1,-1,-1,-1,-1,-1,-1,-1,1,0,0,2,1,2,2,2,-1,-1,-1,-1,-1,-1,-1,-1,2,-1,0,-1,-1,-1,2,-1,-1,0,0,-1,0,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1","8,5,3,12,0,4,9,3,6,10,0,3,11,6,0,8,7,4,2,0,12,7,10,2"
2110,3,6,4,"-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,3,1,3,-1,-1,1,0,-1,0,1,-1,-1,-1,-1,-1,3,-1,-1","1,5,2,10,5,1,6,1,5,9,0,3,3,0,10,6,1,4,2,8,1,5,8,0"
2109,3,8,3,"-1,-1,-1,-1,-1,-1,-1,-1,0,1,1,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,0,-1,1,1,2,0,-1,2,0,2,-1,-1,1,2,2,0,2,-1,-1,-1,-1,-1,-1","3,0,10,8,14,1,2,6,2,7,11,5,0,11,3,5,1,5,12,11,1,3,4,7"
2108,3,8,3,"-1,-1,-1,-1,-1,-1,-1,-1,1,1,0,1,-1,-1,-1,-1,2,2,0,-1,-1,-1,-1,-1,2,0,0,1,0,-1,1,2,1,2,-1,0,-1,-1,-1,-1,-1,-1,1,2,-1,-1,-1,-1","2,10,7,1,13,6,0,5,5,0,11,7,2,11,7,1,3,8,0,5,14,9,5,0"
2107,3,8,3,"-1,-1,-1,-1,-1,1,2,1,-1,2,0,0,-1,1,-1,-1,-1,-1,-1,-1,-1,1,0,1,-1,-1,-1,-1,2,1,-1,-1,-1,-1,-1,-1,1,-1,2,0,-1,-1,-1,-1,-1,-1,-1,-1","3,10,5,12,0,4,3,7,8,4,1,11,1,3,10,6,7,2,8,0,4,12,8,3"
2106,3,6,4,"-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,3,3,-1,-1,2,-1,-1,0,0,0,-1,1,2,3,-1,-1,-1,3","5,2,7,0,7,3,4,1,9,1,3,6,1,6,2,10,1,4,0,8,5,9,0,2"
2105,3,6,4,"-1,-1,-1,-1,-1,-1,-1,-1,-1,3,-1,3,-1,-1,-1,-1,0,2,2,-1,1,1,1,-1,-1,-1,-1,1,0,-1,-1,-1,-1,-1,2,-1","3,8,1,4,7,1,5,0,7,1,6,5,1,6,10,2,5,0,0,7,2,8,1,6"
2104,3,6,4,"-1,-1,-1,-1,3,3,3,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,3,3,0,1,2,1,0,3,-1,0,-1,-1,-1,-1","1,8,3,9,1,2,6,3,0,8,2,5,5,2,7,0,7,3,0,6,10,2,6,0"
2103,3,6,4,"-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,3,0,2,-1,2,-1,-1,-1,-1,0,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,1","6,0,5,9,0,4,3,4,9,0,3,5,5,3,0,5,8,3,4,8,1,1,4,6"
2102,3,6,4,"-1,3,2,-1,-1,0,-1,-1,-1,2,2,-1,-1,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,1,-1,-1,-1,-1,0,1,-1","6,3,1,8,1,5,0,7,5,9,0,3,5,6,0,2,5,6,3,1,10,7,2,1"
2101,3,6,4,"-1,-1,-1,-1,2,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,3,1,-1,-1,-1,-1,3,0,-1,-1,-1,-1,-1,3,2,-1,-1,-1,2,0,-1","6,3,1,9,1,4,4,1,2,10,6,1,1,5,9,1,3,5,5,6,0,2,5,6"
2100,3,8,3,"-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,1,0,0,1,2,0,1,-1,-1,-1,-1,1,2,2,1,0,1,1,1,1,1,2,0,-1,-1,-1,-1,-1,-1,-1,-1,2,-1,-1,2","6,5,2,0,14,8,7,2,3,0,9,14,3,7,8,0,4,3,1,13,13,3,6,1"
2099,3,6,4,"-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,3,1,-1,-1,3,3,-1,1,1,1,-1,3,3,2,2,0,-1","3,1,10,6,1,3,5,6,2,0,7,4,4,0,9,1,4,6,0,4,8,10,0,2"
2098,3,6,4,"-1,-1,-1,-1,-1,-1,-1,1,3,3,2,-1,-1,1,-1,-1,-1,-1,-1,-1,2,1,0,0,-1,-1,3,-1,-1,-1,-1,-1,-1,-1,-1,-1","4,0,3,10,6,1,3,8,0,4,7,2,6,4,2,0,8,4,5,6,1,7,0,5"
2097,3,6,4,"-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,3,1,1,-1,3,-1,0,-1,-1,0,3,-1,1,0,-1,-1,1,3","5,1,8,1,3,6,2,6,10,0,2,4,4,7,0,2,6,5,3,8,1,4,7,1"
2096,3,8,3,"-1,-1,0,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,0,2,-1,-1,-1,-1,-1,1,1,1,2,-1,-1,-1,-1,1,1,1,2,-1,-1,-1,-1,1,0,-1,-1,-1,-1,1,0","4,7,0,13,1,7,4,8,5,3,1,14,11,6,1,3,6,9,4,2,0,8,10,5"
2095,3,6,4,"-1,-1,-1,-1,0,1,-1,-1,-1,2,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,3,-1,3,2,0,-1,1,-1,-1,-1,-1,-1,-1,-1","5,6,0,2,7,4,2,8,1,5,8,0,3,4,9,0,3,5,4,0,3,10,6,1"
2094,3,8,3,"-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,2,1,1,1,0,0,1,-1,1,2,1,2,1,-1,-1,0,0,2,0,-1,1,-1,1","4,0,9,2,14,9,6,0,3,7,4,14,0,8,3,5,5,3,1,13,7,11,1,3"
2093,3,8,3,"0,1,0,1,2,0,2,1,-1,-1,-1,-1,2,0,1,0,1,-1,2,0,2,1,2,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1","0,8,6,13,3,0,10,4,5,1,12,7,1,11,4,3,7,3,8,12,0,2,5,7"
2092,3,8,3,"-1,1,0,0,-1,2,1,-1,0,2,2,0,1,-1,1,-1,0,1,1,-1,0,2,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1","7,5,2,1,13,8,7,1,8,0,3,11,3,10,1,8,6,9,4,3,0,9,10,3"
2091,3,6,4,"-1,-1,-1,2,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,0,-1,-1,-1,0,3,-1,-1,-1,-1,3,2,-1,1,-1,1,-1,-1,-1","2,7,0,4,8,3,0,5,2,10,6,1,3,8,5,0,3,5,4,0,10,6,0,4"
2090,3,6,4,"-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,3,2,-1,-1,-1,-1,0,-1,-1,-1,0,2,3,-1","3,4,10,0,5,2,1,2,8,10,3,0,2,1,9,3,8,1,6,3,1,9,1,4"
2089,3,8,3,"0,-1,2,-1,-1,-1,-1,-1,0,2,0,2,-1,-1,-1,-1,1,0,1,1,-1,-1,-1,-1,0,-1,2,1,-1,-1,-1,-1,0,-1,-1,0,-1,-1,-1,-1,2,-1,2,0,-1,-1,-1,-1","0,7,12,9,2,1,9,4,2,10,8,4,0,12,2,6,5,0,6,13,10,0,3,7"
2088,3,6,4,"-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,2,1,1,3,-1,-1,-1,-1,0,-1,2,1,-1,-1,0,2,-1","6,1,2,8,1,6,2,8,4,0,8,2,0,7,5,9,0,3,5,6,1,1,7,4"
2087,3,6,4,"-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,2,-1,1,-1,3,3,2,1,0,2,3,1,0,0,-1,-1,-1","6,4,2,0,8,4,4,3,0,10,5,2,2,7,1,8,1,5,1,5,10,1,4,3"
2086,3,6,4,"-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,3,0,2,2,2,-1,0,-1,1,2,-1,0,3,-1,3","6,0,8,4,0,6,2,6,10,0,2,4,3,1,6,10,1,3,5,3,0,8,3,5"
2085,3,6,4,"-1,-1,-1,2,0,0,-1,-1,-1,1,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,0,-1,1,1,-1,0,-1,-1,-1,-1,-1,-1,2","0,7,2,9,6,0,5,3,0,8,3,5,4,2,9,0,7,2,1,6,3,10,1,3"
