3135,3,8,3,"0,1,0,1,-1,-1,-1,-1,1,0,1,2,0,-1,0,1,-1,-1,-1,-1,1,-1,1,-1,2,0,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,2,0,-1,-1,-1,-1,-1,-1,-1,-1","0,9,2,11,3,10,1,8,7,5,3,1,13,9,5,1,1,8,12,2,4,7,10,0"
3134,3,6,3,"-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,2,1,-1,-1,-1,1,-1,-1,0,2,-1,0,1,0,-1,-1,-1,-1,0,2,-1,-1,-1","5,1,6,1,8,3,6,2,1,8,7,0,4,0,9,5,0,6"
3133,3,8,3,"1,1,2,1,2,1,-1,0,1,1,-1,2,-1,-1,-1,-1,-1,1,2,0,2,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,2,0,2,-1,-1,-1,-1","1,8,3,14,10,1,2,5,0,7,8,3,14,9,0,3,4,10,2,6,0,12,8,2"
3132,3,6,3,"-1,-1,-1,2,0,1,-1,-1,-1,0,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,2,-1,2,2,-1,1,-1,-1,-1,-1,0,2,-1","6,3,0,8,2,5,2,8,1,5,8,0,3,7,4,0,7,3"
3131,3,4,2,"-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,1,-1,-1,-1,1,-1,0,-1,-1","4,1,5,0,0,3,6,1"
3130,3,2,2,"-1,-1,-1,-1,-1,-1,-1,0,1,0,-1,-1","2,0,1,1"
3129,3,8,4,"-1,2,0,1,-1,2,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,3,1,-1,3,1,-1,3,-1,-1,3,2,0,1,0,1,2","0,9,2,11,11,3,0,8,8,3,7,0,12,2,5,7,5,0,6,13,2,7,10,1,1,6,12,3,13,1,6,2"
3128,3,8,3,"1,1,1,2,-1,1,-1,2,-1,-1,-1,-1,-1,2,1,2,1,-1,2,1,-1,2,0,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1","3,4,12,11,0,4,3,7,0,3,7,14,12,5,0,3,2,5,10,0,14,3,4,6"
3127,3,8,3,"-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,1,0,0,-1,0,0,-1,0,0,1,-1,0,0,-1,2,0,2,1,-1,2,2,-1","2,5,12,0,5,12,6,2,7,4,8,1,12,0,5,7,6,3,0,9,14,1,7,4"
3126,3,8,3,"-1,-1,-1,-1,1,-1,1,2,-1,-1,-1,-1,-1,1,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,0,-1,2,2,-1,2,2,-1,1,-1,-1,-1,-1,-1,-1,2,1","0,6,10,4,14,0,8,2,2,7,0,13,4,7,10,1,3,9,1,5,13,9,1,3"
3125,3,8,3,"-1,-1,-1,-1,0,0,2,0,-1,-1,-1,2,1,-1,1,-1,-1,-1,-1,-1,-1,1,-1,1,-1,-1,-1,-1,-1,2,2,-1,-1,-1,-1,-1,2,-1,2,-1,-1,-1,-1,-1,-1,-1,-1,-1","4,10,1,12,2,6,9,0,0,4,2,11,14,10,1,2,7,0,5,2,12,7,10,1"
3124,3,8,3,"-1,-1,-1,-1,1,-1,1,0,-1,-1,-1,-1,-1,1,-1,1,-1,-1,-1,-1,1,1,0,0,-1,-1,-1,-1,0,2,-1,1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,1,2,1,-1","1,6,4,13,1,12,5,2,6,2,12,1,8,1,10,4,2,7,0,14,4,10,6,1"
3123,3,8,3,"-1,-1,-1,-1,1,2,-1,-1,-1,-1,-1,-1,2,-1,2,2,-1,-1,-1,-1,2,1,1,1,-1,-1,-1,-1,2,-1,1,-1,-1,-1,-1,-1,-1,0,1,-1,-1,-1,-1,-1,0,2,2,-1","0,10,5,3,12,3,10,1,2,0,9,14,11,2,6,0,8,1,6,2,13,10,0,4"
3122,3,8,3,"-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,1,0,1,-1,1,-1,2,-1,1,2,0,0,-1,-1,2,1,-1,2,1,-1,0,1,-1","7,1,10,3,11,2,9,1,3,8,12,1,5,7,0,8,0,3,11,4,12,11,1,2"
3121,3,8,3,"1,1,0,2,0,2,0,-1,0,2,2,0,1,-1,0,2,2,1,0,2,-1,1,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1","6,10,1,9,2,9,0,7,5,0,12,10,1,6,2,8,7,1,9,4,11,0,9,3"
3120,3,8,3,"-1,-1,-1,2,1,0,2,2,-1,-1,-1,-1,1,-1,2,-1,-1,-1,-1,-1,-1,2,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,1,-1,1,-1,-1,-1,-1,2,-1,2,-1","1,5,11,3,13,3,7,1,2,10,4,12,0,4,10,2,8,2,10,1,4,10,9,0"
3119,3,8,3,"-1,-1,-1,-1,1,0,0,-1,-1,-1,-1,-1,-1,-1,0,0,-1,-1,-1,-1,-1,-1,2,0,-1,-1,-1,-1,-1,0,1,2,-1,-1,-1,-1,0,-1,1,-1,-1,-1,-1,-1,-1,2,-1,2","8,6,3,1,13,9,0,4,5,2,12,9,0,4,9,3,3,1,10,14,3,5,8,0"
3118,3,8,3,"-1,-1,-1,-1,-1,2,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,-1,-1,-1,-1,-1,1,0,0,-1,-1,-1,-1,-1,2,-1,0,0,2,-1,2,-1,-1,0,2,-1","5,0,3,14,10,3,8,1,2,9,1,11,11,1,2,7,6,1,2,8,14,10,0,3"
3117,3,8,3,"-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,1,1,2,-1,-1,-1,-1,2,1,2,2,-1,2,0,0,2,0,-1,0,-1,-1,-1,-1,1,0,-1,0,-1,-1,-1,-1,-1,-1,1,0","4,10,0,12,6,0,4,8,5,0,12,2,8,11,6,0,3,9,5,0,13,7,2,5"
3116,3,8,3,"-1,-1,-1,-1,2,2,-1,1,-1,-1,-1,-1,1,2,0,0,-1,-1,-1,-1,1,-1,2,-1,-1,-1,-1,-1,2,1,0,2,-1,-1,-1,-1,2,0,-1,2,-1,-1,-1,-1,-1,1,-1,-1","2,6,1,12,14,7,0,2,5,3,11,1,11,5,1,7,6,5,2,13,0,6,9,3"
3115,3,8,3,"-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,-1,-1,1,-1,0,2,0,-1,2,2,-1,0,-1,0,2,1,-1,1,1,-1,-1,-1,0","7,3,10,1,7,11,0,5,6,10,2,8,0,2,10,6,2,9,1,10,3,12,7,0"
3114,3,8,3,"0,1,1,-1,-1,-1,-1,-1,0,-1,2,1,0,1,1,2,1,2,0,1,2,1,0,2,1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1","0,5,10,13,2,5,1,8,5,0,7,14,1,6,8,3,1,6,12,5,13,0,3,4"
3113,3,8,3,"1,1,0,2,1,-1,0,1,0,1,1,1,1,-1,0,0,-1,-1,-1,-1,-1,1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1","3,10,0,5,13,4,8,1,2,5,9,14,0,3,6,5,8,6,4,1,12,0,9,4"
3112,3,8,3,"2,-1,1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,0,0,-1,-1,-1,-1,-1,0,-1,0,0,-1,-1,-1,-1,0,1,1,2,-1,-1,-1,-1,1,0,0,2,0,1,2,1","1,2,12,11,3,5,10,0,5,3,0,6,14,10,5,1,0,7,2,13,8,11,0,3"
3111,3,8,3,"2,1,1,1,-1,-1,-1,-1,0,1,-1,1,-1,-1,-1,-1,2,-1,0,0,0,0,2,0,2,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1","6,9,3,1,9,1,10,5,4,7,2,0,14,8,3,6,3,8,4,14,0,3,8,4"
3110,3,6,3,"2,-1,2,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,1,2,1,-1,-1,-1,-1,-1,-1,-1,-1,1,0,-1,-1,-1,-1,-1,1,0","2,8,4,0,8,2,3,0,6,10,5,0,1,7,2,8,1,5"
3109,3,6,3,"-1,-1,-1,1,-1,2,-1,-1,-1,1,2,0,-1,-1,-1,-1,0,2,-1,-1,-1,1,0,-1,-1,-1,-1,1,-1,1,-1,-1,-1,0,-1,0","3,0,9,4,7,1,4,2,10,0,6,2,0,8,6,2,8,0"
3108,3,4,2,"-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,1,1,1,0,-1,-1,1,0,-1","4,3,0,3,3,0,3,4"
3107,3,2,2,"-1,-1,-1,-1,-1,-1,-1,0,-1,0,-1,-1","2,0,1,1"
3106,3,8,4,"-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,3,1,3,0,3,0,3,2,1,-1,-1,-1,3,1,0,1,1,-1,3,1,-1,0","6,2,0,8,14,10,0,4,8,4,1,11,2,11,1,6,3,10,9,1,5,1,7,8,7,0,10,9,3,0,8,7"
3105,3,8,3,"-1,1,2,0,-1,-1,-1,-1,1,1,0,1,-1,-1,-1,-1,2,1,-1,0,-1,-1,-1,-1,-1,2,2,1,-1,-1,-1,-1,-1,1,0,0,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1","4,2,9,0,14,8,2,5,2,0,12,5,10,12,3,0,0,3,8,14,12,2,1,4"
3104,3,8,3,"-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,1,1,2,-1,1,-1,2,0,2,-1,2,2,2,2,-1,-1,-1,-1,-1,1,-1,0,1","4,9,1,12,1,3,6,8,5,6,0,13,9,0,4,7,6,10,5,2,0,6,10,5"
3103,3,8,3,"-1,-1,-1,-1,-1,-1,-1,-1,2,0,2,1,-1,-1,-1,-1,2,0,1,0,0,2,0,2,-1,1,2,1,1,-1,1,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,-1,-1,-1,-1,-1","3,9,1,12,3,7,1,8,6,0,11,9,2,9,0,7,5,3,0,14,11,6,5,0"
3102,3,8,3,"-1,-1,-1,-1,-1,-1,-1,-1,1,2,-1,2,-1,-1,-1,-1,0,1,1,0,-1,-1,-1,-1,2,0,1,2,0,0,-1,0,2,1,2,0,-1,-1,-1,-1,1,-1,0,-1,-1,-1,-1,-1","8,2,0,7,13,10,0,4,3,10,4,1,12,4,9,1,4,9,1,2,9,12,7,0"
3101,3,6,3,"-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,-1,1,0,-1,-1,-1,-1,2,-1,0,-1,1,0,-1,0,-1,-1,-1,-1,-1,-1,2,-1,1","1,6,10,1,2,4,2,8,1,5,8,0,3,0,9,6,1,5"
3100,3,6,3,"-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,0,2,0,1,-1,0,2,0,-1,0,1,-1,0,0,2,-1","3,1,9,3,7,1,0,3,8,10,3,0,2,7,0,4,8,3"
3099,3,4,2,"-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,1,-1,0,1,1,0,1,1,-1,1","1,6,3,0,2,0,6,2"
3098,3,2,2,"-1,-1,-1,-1,-1,-1,-1,0,0,-1,-1,-1","0,2,2,0"
3097,3,8,4,"-1,-1,-1,-1,3,1,0,1,-1,-1,-1,-1,0,1,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,0,3,-1,2,3,3,3,0,1,1,-1,-1,-1,-1,-1,-1,0,2,-1","8,1,7,2,13,8,0,5,0,8,12,7,1,2,10,4,1,6,3,14,12,1,4,3,3,7,1,13,3,7,9,1"
3096,3,8,3,"-1,-1,1,2,-1,-1,-1,-1,0,-1,2,0,-1,-1,-1,-1,2,1,2,2,-1,-1,-1,-1,0,-1,1,1,-1,-1,-1,-1,-1,2,-1,2,-1,-1,-1,-1,-1,1,-1,0,-1,-1,-1,-1","5,0,11,2,11,6,9,0,1,7,2,13,7,1,10,3,6,10,3,1,8,11,0,5"
3095,3,8,3,"-1,-1,-1,-1,0,0,2,0,0,1,-1,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,0,0,-1,2,1,-1,2,-1,1,2,0,-1,0,1,0,-1,-1,-1,-1","8,0,4,10,2,12,8,0,0,9,2,7,12,1,10,3,1,6,12,3,13,7,0,2"
3094,3,8,3,"-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,1,1,1,-1,1,2,0,1,-1,0,-1,-1,0,-1,0,-1,2,1,0,-1,1","8,3,1,10,13,1,2,6,5,2,12,8,0,3,10,4,7,0,9,5,1,11,8,3"
3093,3,8,3,"-1,-1,-1,-1,-1,2,2,0,-1,-1,-1,-1,0,2,2,2,-1,-1,-1,-1,1,-1,0,-1,-1,-1,-1,-1,-1,2,-1,-1,-1,-1,-1,-1,2,0,-1,1,-1,-1,-1,-1,-1,-1,-1,-1","4,10,3,1,12,5,1,8,5,9,2,10,0,9,2,7,6,4,0,3,14,10,6,1"
3092,3,8,3,"-1,-1,-1,-1,-1,0,1,0,-1,-1,-1,-1,-1,2,0,1,-1,-1,-1,-1,0,0,1,1,-1,-1,-1,-1,0,2,1,1,-1,-1,-1,-1,2,1,-1,2,-1,-1,-1,-1,2,0,0,1","5,9,2,0,6,11,8,3,2,10,1,6,13,10,0,2,6,3,0,13,7,1,10,4"
3091,3,8,3,"-1,0,-1,1,-1,-1,-1,-1,1,0,0,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,2,1,0,-1,-1,-1,-1,2,0,0,2,0,1,2,0,-1,1,1,-1,-1,-1,-1,-1","3,4,9,14,0,4,7,3,2,9,10,1,5,1,10,6,1,7,12,4,1,11,6,2"
3090,3,8,3,"2,1,-1,2,1,0,1,2,-1,-1,-1,-1,0,0,-1,0,2,-1,1,2,0,1,0,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,2,2,-1","7,4,0,10,12,0,4,7,6,3,11,4,0,11,3,6,0,9,5,2,10,12,1,5"
3089,3,8,3,"-1,-1,-1,-1,0,-1,-1,2,-1,-1,-1,-1,1,0,2,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,0,1,-1,2,2,1,-1,1,-1,0,-1,-1,-1,-1,2,1,-1,-1","2,0,7,12,14,2,6,1,0,6,11,3,13,9,0,2,3,1,12,8,3,12,5,0"
3088,3,8,3,"1,1,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,0,1,-1,-1,-1,-1,2,0,0,1,-1,-1,-1,-1,2,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,-1,1,-1,2","7,2,10,1,11,1,4,8,5,0,7,14,1,6,8,3,6,1,2,13,10,2,9,1"
